Year,Volume,Issue,URL
1967,55,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31099&punumber=5
1967,55,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31100&punumber=5
1967,55,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31101&punumber=5
1967,55,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31102&punumber=5
1967,55,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31103&punumber=5
1968,56,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31104&punumber=5
1968,56,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31105&punumber=5
1968,56,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31106&punumber=5
1968,56,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31107&punumber=5
1968,56,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31108&punumber=5
1968,56,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31109&punumber=5
1968,56,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31110&punumber=5
1968,56,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31111&punumber=5
1968,56,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31112&punumber=5
1968,56,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31113&punumber=5
1968,56,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31114&punumber=5
1968,56,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31115&punumber=5
1969,57,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31116&punumber=5
1969,57,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31117&punumber=5
1969,57,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31118&punumber=5
1969,57,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31119&punumber=5
1969,57,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31120&punumber=5
1969,57,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31121&punumber=5
1969,57,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31122&punumber=5
1969,57,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31123&punumber=5
1969,57,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31124&punumber=5
1969,57,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31125&punumber=5
1969,57,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31126&punumber=5
1969,57,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31127&punumber=5
1970,58,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31128&punumber=5
1970,58,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31129&punumber=5
1970,58,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31130&punumber=5
1970,58,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31131&punumber=5
1970,58,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31132&punumber=5
1970,58,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31133&punumber=5
1970,58,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31134&punumber=5
1970,58,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31135&punumber=5
1970,58,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31136&punumber=5
1970,58,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31137&punumber=5
1970,58,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31138&punumber=5
1970,58,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31139&punumber=5
1971,59,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31140&punumber=5
1971,59,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31141&punumber=5
1971,59,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31142&punumber=5
1971,59,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31143&punumber=5
1971,59,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31144&punumber=5
1971,59,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31145&punumber=5
1971,59,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31146&punumber=5
1971,59,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31147&punumber=5
1971,59,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31148&punumber=5
1971,59,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31149&punumber=5
1971,59,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31150&punumber=5
1971,59,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31151&punumber=5
1972,60,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31152&punumber=5
1972,60,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31153&punumber=5
1972,60,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31154&punumber=5
1972,60,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31155&punumber=5
1972,60,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31156&punumber=5
1972,60,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31157&punumber=5
1972,60,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31158&punumber=5
1972,60,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31159&punumber=5
1972,60,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31160&punumber=5
1972,60,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31161&punumber=5
1972,60,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31162&punumber=5
1972,60,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31163&punumber=5
1973,61,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31164&punumber=5
1973,61,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31165&punumber=5
1973,61,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31166&punumber=5
1973,61,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31167&punumber=5
1973,61,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31168&punumber=5
1973,61,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31169&punumber=5
1973,61,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31170&punumber=5
1973,61,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31171&punumber=5
1973,61,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31172&punumber=5
1973,61,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31173&punumber=5
1973,61,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31174&punumber=5
1973,61,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31175&punumber=5
1974,62,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31176&punumber=5
1974,62,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31177&punumber=5
1974,62,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31178&punumber=5
1974,62,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31179&punumber=5
1974,62,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31180&punumber=5
1974,62,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31181&punumber=5
1974,62,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31182&punumber=5
1974,62,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31183&punumber=5
1974,62,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31184&punumber=5
1974,62,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31185&punumber=5
1974,62,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31186&punumber=5
1974,62,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31187&punumber=5
1975,63,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31188&punumber=5
1975,63,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31189&punumber=5
1975,63,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31190&punumber=5
1975,63,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31191&punumber=5
1975,63,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31192&punumber=5
1975,63,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31193&punumber=5
1975,63,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31194&punumber=5
1975,63,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31195&punumber=5
1975,63,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31196&punumber=5
1975,63,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31197&punumber=5
1975,63,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31198&punumber=5
1975,63,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31199&punumber=5
1976,64,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31237&punumber=5
1976,64,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31238&punumber=5
1976,64,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31239&punumber=5
1976,64,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31240&punumber=5
1976,64,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31241&punumber=5
1976,64,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31242&punumber=5
1976,64,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31243&punumber=5
1976,64,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31244&punumber=5
1976,64,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31245&punumber=5
1976,64,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31246&punumber=5
1976,64,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31247&punumber=5
1976,64,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31248&punumber=5
1977,65,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31249&punumber=5
1977,65,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31250&punumber=5
1977,65,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31251&punumber=5
1977,65,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31252&punumber=5
1977,65,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31253&punumber=5
1977,65,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31254&punumber=5
1977,65,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31255&punumber=5
1977,65,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31256&punumber=5
1977,65,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31257&punumber=5
1977,65,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31258&punumber=5
1977,65,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31259&punumber=5
1977,65,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31260&punumber=5
1978,66,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31261&punumber=5
1978,66,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31262&punumber=5
1978,66,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31263&punumber=5
1978,66,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31264&punumber=5
1978,66,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31265&punumber=5
1978,66,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31266&punumber=5
1978,66,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31267&punumber=5
1978,66,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31268&punumber=5
1978,66,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31269&punumber=5
1978,66,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31270&punumber=5
1978,66,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31271&punumber=5
1978,66,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31272&punumber=5
1979,67,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31273&punumber=5
1979,67,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31274&punumber=5
1979,67,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31275&punumber=5
1979,67,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31276&punumber=5
1979,67,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31277&punumber=5
1979,67,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31278&punumber=5
1979,67,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31279&punumber=5
1979,67,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31280&punumber=5
1979,67,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31281&punumber=5
1979,67,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31282&punumber=5
1979,67,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31283&punumber=5
1979,67,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31284&punumber=5
1980,68,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31285&punumber=5
1980,68,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31286&punumber=5
1980,68,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31287&punumber=5
1980,68,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31288&punumber=5
1980,68,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31289&punumber=5
1980,68,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31290&punumber=5
1980,68,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31291&punumber=5
1980,68,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31292&punumber=5
1980,68,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31293&punumber=5
1980,68,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31294&punumber=5
1980,68,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31295&punumber=5
1980,68,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31296&punumber=5
1981,69,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31297&punumber=5
1981,69,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31298&punumber=5
1981,69,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31299&punumber=5
1981,69,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31300&punumber=5
1981,69,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31301&punumber=5
1981,69,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31302&punumber=5
1981,69,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31303&punumber=5
1981,69,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31304&punumber=5
1981,69,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31305&punumber=5
1981,69,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31306&punumber=5
1981,69,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31307&punumber=5
1981,69,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31308&punumber=5
1982,70,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31309&punumber=5
1982,70,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31310&punumber=5
1982,70,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31311&punumber=5
1982,70,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31312&punumber=5
1982,70,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31313&punumber=5
1982,70,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31314&punumber=5
1982,70,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31315&punumber=5
1982,70,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31316&punumber=5
1982,70,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31317&punumber=5
1982,70,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31318&punumber=5
1982,70,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31319&punumber=5
1982,70,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31320&punumber=5
1983,71,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31321&punumber=5
1983,71,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31322&punumber=5
1983,71,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31323&punumber=5
1983,71,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31324&punumber=5
1983,71,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31325&punumber=5
1983,71,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31326&punumber=5
1983,71,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31327&punumber=5
1983,71,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31328&punumber=5
1983,71,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31329&punumber=5
1983,71,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31330&punumber=5
1983,71,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31331&punumber=5
1983,71,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31332&punumber=5
1984,72,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31333&punumber=5
1984,72,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31334&punumber=5
1984,72,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31335&punumber=5
1984,72,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31336&punumber=5
1984,72,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31337&punumber=5
1984,72,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31338&punumber=5
1984,72,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31339&punumber=5
1984,72,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31340&punumber=5
1984,72,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31341&punumber=5
1984,72,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31342&punumber=5
1984,72,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31343&punumber=5
1984,72,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31344&punumber=5
1985,73,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31345&punumber=5
1985,73,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31346&punumber=5
1985,73,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31347&punumber=5
1985,73,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31348&punumber=5
1985,73,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31349&punumber=5
1985,73,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31350&punumber=5
1985,73,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31351&punumber=5
1985,73,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31352&punumber=5
1985,73,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31353&punumber=5
1985,73,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31354&punumber=5
1985,73,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31355&punumber=5
1985,73,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31356&punumber=5
1986,74,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31357&punumber=5
1986,74,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31358&punumber=5
1986,74,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31359&punumber=5
1986,74,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31360&punumber=5
1986,74,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31361&punumber=5
1986,74,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31362&punumber=5
1986,74,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31363&punumber=5
1986,74,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31364&punumber=5
1986,74,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31365&punumber=5
