Year,Volume,Issue,URL
1986,4,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23154&punumber=50
1986,4,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23155&punumber=50
1986,4,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23156&punumber=50
1986,4,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23157&punumber=50
1986,4,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23158&punumber=50
1986,4,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23148&punumber=50
1986,4,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23149&punumber=50
1986,4,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23150&punumber=50
1987,5,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23171&punumber=50
1987,5,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23175&punumber=50
1987,5,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23176&punumber=50
1987,5,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23177&punumber=50
1987,5,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23178&punumber=50
1987,5,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23179&punumber=50
1987,5,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23180&punumber=50
1987,5,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23181&punumber=50
1987,5,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23182&punumber=50
1987,5,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23172&punumber=50
1987,5,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23173&punumber=50
1987,5,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=23174&punumber=50
1988,6,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=223&punumber=50
1988,6,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=224&punumber=50
1988,6,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=225&punumber=50
1988,6,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=226&punumber=50
1988,6,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=227&punumber=50
1988,6,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=228&punumber=50
1988,6,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=229&punumber=50
1988,6,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=230&punumber=50
1988,6,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=416&punumber=50
1988,6,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=417&punumber=50
1988,6,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=510&punumber=50
1988,6,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=474&punumber=50
1989,7,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=649&punumber=50
1989,7,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=650&punumber=50
1989,7,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=616&punumber=50
1989,7,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=724&punumber=50
1989,7,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=725&punumber=50
1989,7,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1403&punumber=50
1989,7,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1269&punumber=50
1989,7,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1404&punumber=50
1989,7,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1854&punumber=50
1989,7,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1542&punumber=50
1989,7,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1734&punumber=50
1989,7,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1596&punumber=50
1990,8,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1735&punumber=50
1990,8,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1803&punumber=50
1990,8,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1855&punumber=50
1990,8,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1856&punumber=50
1990,8,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1962&punumber=50
1990,8,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1963&punumber=50
1990,8,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2043&punumber=50
1990,8,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2099&punumber=50
1990,8,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2153&punumber=50
1990,8,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2154&punumber=50
1990,8,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2204&punumber=50
1990,8,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2294&punumber=50
1991,9,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2351&punumber=50
1991,9,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2371&punumber=50
1991,9,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2454&punumber=50
1991,9,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2557&punumber=50
1991,9,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2603&punumber=50
1991,9,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2690&punumber=50
1991,9,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2805&punumber=50
1991,9,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2750&punumber=50
1991,9,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2806&punumber=50
1991,9,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3012&punumber=50
1991,9,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3100&punumber=50
1991,9,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3303&punumber=50
1992,10,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3304&punumber=50
1992,10,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3443&punumber=50
1992,10,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3513&punumber=50
1992,10,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3664&punumber=50
1992,10,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3710&punumber=50
1992,10,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3836&punumber=50
1992,10,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3882&punumber=50
1992,10,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4062&punumber=50
1992,10,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4063&punumber=50
1992,10,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4284&punumber=50
1992,10,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4738&punumber=50
1992,10,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5234&punumber=50
1993,11,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5465&punumber=50
1993,11,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5549&punumber=50
1993,11,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5749&punumber=50
1993,11,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6354&punumber=50
1993,11,5/6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6029&punumber=50
1993,11,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6111&punumber=50
1993,11,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6469&punumber=50
1993,11,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6216&punumber=50
1993,11,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6394&punumber=50
1993,11,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6426&punumber=50
1993,11,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6542&punumber=50
1994,12,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6664&punumber=50
1994,12,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8070&punumber=50
1994,12,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7064&punumber=50
1994,12,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7065&punumber=50
1994,12,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7266&punumber=50
1994,12,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7326&punumber=50
1994,12,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7452&punumber=50
1994,12,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7652&punumber=50
1994,12,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7699&punumber=50
1994,12,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7924&punumber=50
1994,12,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7896&punumber=50
1994,12,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8071&punumber=50
1995,13,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8072&punumber=50
1995,13,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8367&punumber=50
1995,13,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8525&punumber=50
1995,13,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8526&punumber=50
1995,13,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8795&punumber=50
1995,13,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8843&punumber=50
1995,13,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9035&punumber=50
1995,13,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9119&punumber=50
1995,13,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9741&punumber=50
1995,13,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9909&punumber=50
1995,13,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10263&punumber=50
1995,13,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10182&punumber=50
1996,14,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10179&punumber=50
1996,14,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10340&punumber=50
1996,14,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10352&punumber=50
1996,14,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10552&punumber=50
1996,14,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10805&punumber=50
1996,14,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10994&punumber=50
1996,14,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11066&punumber=50
1996,14,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11222&punumber=50
1996,14,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11497&punumber=50
1996,14,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11678&punumber=50
1996,14,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11793&punumber=50
1996,14,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11950&punumber=50
1997,15,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11990&punumber=50
1997,15,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12075&punumber=50
1997,15,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12166&punumber=50
1997,15,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12323&punumber=50
1997,15,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12618&punumber=50
1997,15,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12856&punumber=50
1997,15,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=13066&punumber=50
1997,15,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=13456&punumber=50
1997,15,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=13558&punumber=50
1997,15,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=13744&punumber=50
1997,15,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=13909&punumber=50
1997,15,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14036&punumber=50
1998,16,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14259&punumber=50
1998,16,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14366&punumber=50
1998,16,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14429&punumber=50
1998,16,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14556&punumber=50
1998,16,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14699&punumber=50
1998,16,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=14937&punumber=50
1998,16,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15088&punumber=50
1998,16,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15227&punumber=50
1998,16,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15437&punumber=50
1998,16,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15573&punumber=50
1998,16,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15723&punumber=50
1998,16,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15889&punumber=50
1999,17,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=15897&punumber=50
1999,17,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16073&punumber=50
1999,17,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16187&punumber=50
1999,17,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16299&punumber=50
1999,17,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16529&punumber=50
1999,17,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16675&punumber=50
1999,17,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16799&punumber=50
1999,17,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=16915&punumber=50
1999,17,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17084&punumber=50
1999,17,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17233&punumber=50
1999,17,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17410&punumber=50
1999,17,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17575&punumber=50
2000,18,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17739&punumber=50
2000,18,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17826&punumber=50
2000,18,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=17957&punumber=50
2000,18,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18098&punumber=50
2000,18,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18213&punumber=50
2000,18,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18440&punumber=50
2000,18,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18495&punumber=50
2000,18,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18634&punumber=50
2000,18,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18882&punumber=50
2000,18,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19172&punumber=50
2000,18,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19401&punumber=50
2000,18,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19615&punumber=50
2001,19,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19748&punumber=50
2001,19,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19838&punumber=50
2001,19,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19872&punumber=50
2001,19,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19910&punumber=50
2001,19,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19969&punumber=50
2001,19,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20051&punumber=50
2001,19,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20192&punumber=50
2001,19,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20337&punumber=50
2001,19,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20524&punumber=50
2001,19,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20677&punumber=50
2001,19,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20810&punumber=50
2001,19,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20947&punumber=50
2002,20,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=21022&punumber=50
2002,20,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=21196&punumber=50
2002,20,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=21312&punumber=50
2002,20,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=21512&punumber=50
2002,20,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=21738&punumber=50
2002,20,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=21915&punumber=50
2002,20,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=22064&punumber=50
2002,20,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=22802&punumber=50
2002,20,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=25959&punumber=50
2002,20,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=25978&punumber=50
2002,20,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=26028&punumber=50
2002,20,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=26460&punumber=50
2003,21,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=26683&punumber=50
2003,21,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=26849&punumber=50
2003,21,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=26957&punumber=50
2003,21,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27175&punumber=50
2003,21,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27284&punumber=50
2003,21,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27353&punumber=50
2003,21,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27405&punumber=50
2003,21,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27406&punumber=50
2003,21,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27568&punumber=50
2003,21,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=27720&punumber=50
2003,21,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28000&punumber=50
2003,21,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28274&punumber=50
2004,22,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28332&punumber=50
2004,22,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28584&punumber=50
2004,22,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28632&punumber=50
2004,22,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28764&punumber=50
2004,22,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28855&punumber=50
2004,22,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=28962&punumber=50
2004,22,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=29091&punumber=50
2004,22,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=29264&punumber=50
2004,22,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=29434&punumber=50
2004,22,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=29555&punumber=50
2004,22,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=29736&punumber=50
2004,22,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=29925&punumber=50
2005,23,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=30066&punumber=50
2005,23,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=30450&punumber=50
2005,23,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=30664&punumber=50
2005,23,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=30748&punumber=50
2005,23,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=30860&punumber=50
2005,23,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31009&punumber=50
2005,23,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=31461&punumber=50
2005,23,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=32195&punumber=50
2005,23,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=32285&punumber=50
2005,23,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=32558&punumber=50
2005,23,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=33146&punumber=50
2005,23,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=33235&punumber=50
2006,24,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=33489&punumber=50
2006,24,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=33548&punumber=50
2006,24,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=33734&punumber=50
2006,24,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=33925&punumber=50
2006,24,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=34229&punumber=50
2006,24,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=34448&punumber=50
2006,24,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=34614&punumber=50
2006,24,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=34914&punumber=50
2006,24,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=35616&punumber=50
2006,24,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=36042&punumber=50
2006,24,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4012174&punumber=50
2006,24,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4063381&punumber=50
2007,25,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4137567&punumber=50
2007,25,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4142793&punumber=50
2007,25,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4147676&punumber=50
2007,25,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4156244&punumber=50
2007,25,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4167943&punumber=50
2007,25,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4232484&punumber=50
2007,25,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4267793&punumber=50
2007,25,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4285866&punumber=50
2007,25,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4298949&punumber=50
2007,25,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4346598&punumber=50
2007,25,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4397111&punumber=50
2007,25,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4396994&punumber=50
2008,26,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4451199&punumber=50
2008,26,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4451224&punumber=50
2008,26,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4451242&punumber=50
2008,26,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4451258&punumber=50
2008,26,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4459742&punumber=50
2008,26,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4484102&punumber=50
