Year,Volume,Issue,URL
1970,15,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24111&punumber=9
1970,15,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24112&punumber=9
1970,15,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24113&punumber=9
1970,15,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24114&punumber=9
1970,15,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24115&punumber=9
1970,15,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24116&punumber=9
1971,16,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24117&punumber=9
1971,16,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24118&punumber=9
1971,16,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24119&punumber=9
1971,16,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24120&punumber=9
1971,16,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24121&punumber=9
1971,16,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24122&punumber=9
1972,17,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24123&punumber=9
1972,17,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24124&punumber=9
1972,17,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24125&punumber=9
1972,17,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24126&punumber=9
1972,17,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24127&punumber=9
1972,17,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24128&punumber=9
1973,18,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24129&punumber=9
1973,18,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24130&punumber=9
1973,18,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24131&punumber=9
1973,18,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24132&punumber=9
1973,18,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24133&punumber=9
1973,18,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24134&punumber=9
1974,19,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24135&punumber=9
1974,19,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24136&punumber=9
1974,19,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24137&punumber=9
1974,19,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24138&punumber=9
1974,19,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24139&punumber=9
1974,19,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24140&punumber=9
1975,20,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24146&punumber=9
1975,20,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24147&punumber=9
1975,20,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24148&punumber=9
1975,20,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24149&punumber=9
1975,20,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24150&punumber=9
1975,20,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24151&punumber=9
1976,21,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24152&punumber=9
1976,21,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24153&punumber=9
1976,21,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24154&punumber=9
1976,21,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24155&punumber=9
1976,21,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24156&punumber=9
1976,21,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24157&punumber=9
1977,22,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24158&punumber=9
1977,22,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24159&punumber=9
1977,22,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24160&punumber=9
1977,22,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24161&punumber=9
1977,22,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24162&punumber=9
1977,22,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24163&punumber=9
1978,23,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24164&punumber=9
1978,23,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24165&punumber=9
1978,23,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24166&punumber=9
1978,23,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24167&punumber=9
1978,23,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24168&punumber=9
1978,23,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24169&punumber=9
1979,24,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24170&punumber=9
1979,24,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24171&punumber=9
1979,24,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24172&punumber=9
1979,24,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24173&punumber=9
1979,24,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24174&punumber=9
1979,24,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24175&punumber=9
1980,25,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24176&punumber=9
1980,25,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24177&punumber=9
1980,25,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24178&punumber=9
1980,25,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24179&punumber=9
1980,25,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24180&punumber=9
1980,25,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24181&punumber=9
1981,26,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24182&punumber=9
1981,26,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24183&punumber=9
1981,26,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24184&punumber=9
1981,26,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24185&punumber=9
1981,26,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24186&punumber=9
1981,26,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24187&punumber=9
1982,27,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24188&punumber=9
1982,27,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24189&punumber=9
1982,27,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24190&punumber=9
1982,27,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24191&punumber=9
1982,27,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24192&punumber=9
1982,27,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24193&punumber=9
1983,28,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24194&punumber=9
1983,28,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24198&punumber=9
1983,28,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24199&punumber=9
1983,28,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24200&punumber=9
1983,28,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24201&punumber=9
1983,28,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24202&punumber=9
1983,28,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24203&punumber=9
1983,28,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24204&punumber=9
1983,28,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24205&punumber=9
1983,28,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24195&punumber=9
1983,28,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24196&punumber=9
1983,28,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24197&punumber=9
1984,29,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24206&punumber=9
1984,29,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24210&punumber=9
1984,29,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24211&punumber=9
1984,29,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24212&punumber=9
1984,29,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24213&punumber=9
1984,29,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24214&punumber=9
1984,29,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24215&punumber=9
1984,29,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24216&punumber=9
1984,29,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24217&punumber=9
1984,29,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24207&punumber=9
1984,29,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24208&punumber=9
1984,29,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24209&punumber=9
1985,30,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24223&punumber=9
1985,30,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24227&punumber=9
1985,30,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24228&punumber=9
1985,30,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24229&punumber=9
1985,30,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24230&punumber=9
1985,30,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24231&punumber=9
1985,30,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24232&punumber=9
1985,30,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24233&punumber=9
1985,30,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24234&punumber=9
1985,30,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24224&punumber=9
1985,30,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24225&punumber=9
1985,30,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24226&punumber=9
1986,31,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24235&punumber=9
1986,31,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24239&punumber=9
1986,31,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24240&punumber=9
1986,31,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24241&punumber=9
1986,31,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24242&punumber=9
1986,31,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24243&punumber=9
1986,31,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24244&punumber=9
1986,31,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24245&punumber=9
1986,31,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24246&punumber=9
1986,31,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24236&punumber=9
1986,31,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24237&punumber=9
1986,31,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24238&punumber=9
1987,32,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24247&punumber=9
1987,32,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24251&punumber=9
1987,32,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24252&punumber=9
1987,32,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24253&punumber=9
1987,32,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24254&punumber=9
1987,32,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24255&punumber=9
1987,32,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24256&punumber=9
1987,32,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24257&punumber=9
1987,32,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24258&punumber=9
1987,32,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24248&punumber=9
1987,32,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24249&punumber=9
1987,32,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=24250&punumber=9
1988,33,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=18&punumber=9
1988,33,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=19&punumber=9
1988,33,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=20&punumber=9
1988,33,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4954&punumber=9
1988,33,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=83&punumber=9
1988,33,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=84&punumber=9
1988,33,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=85&punumber=9
1988,33,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=86&punumber=9
1988,33,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=87&punumber=9
1988,33,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=380&punumber=9
1988,33,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=563&punumber=9
1988,33,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=564&punumber=9
1989,34,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=442&punumber=9
1989,34,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=860&punumber=9
1989,34,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=590&punumber=9
1989,34,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1153&punumber=9
1989,34,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=915&punumber=9
1989,34,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=916&punumber=9
1989,34,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1253&punumber=9
1989,34,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1254&punumber=9
1989,34,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1496&punumber=9
1989,34,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1464&punumber=9
1989,34,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1561&punumber=9
1989,34,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1562&punumber=9
1990,35,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1708&punumber=9
1990,35,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1709&punumber=9
1990,35,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1840&punumber=9
1990,35,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1882&punumber=9
1990,35,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1932&punumber=9
1990,35,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=1933&punumber=9
1990,35,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2064&punumber=9
1990,35,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2124&punumber=9
1990,35,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2125&punumber=9
1990,35,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2126&punumber=9
1990,35,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2175&punumber=9
1990,35,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2222&punumber=9
1991,36,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2266&punumber=9
1991,36,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2391&punumber=9
1991,36,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2475&punumber=9
1991,36,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2496&punumber=9
1991,36,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2545&punumber=9
1991,36,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2830&punumber=9
1991,36,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2784&punumber=9
1991,36,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3653&punumber=9
1991,36,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2724&punumber=9
1991,36,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=2991&punumber=9
1991,36,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3152&punumber=9
1991,36,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3244&punumber=9
1992,37,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3330&punumber=9
1992,37,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3462&punumber=9
1992,37,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3423&punumber=9
1992,37,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3539&punumber=9
1992,37,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3691&punumber=9
1992,37,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6493&punumber=9
1992,37,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3927&punumber=9
1992,37,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=3970&punumber=9
1992,37,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4180&punumber=9
1992,37,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6494&punumber=9
1992,37,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4443&punumber=9
1992,37,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4671&punumber=9
1993,38,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=4758&punumber=9
1993,38,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6413&punumber=9
1993,38,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5451&punumber=9
1993,38,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6414&punumber=9
1993,38,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6845&punumber=9
1993,38,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5795&punumber=9
1993,38,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5983&punumber=9
1993,38,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6026&punumber=9
1993,38,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6091&punumber=9
1993,38,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6204&punumber=9
1993,38,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6601&punumber=9
1993,38,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6415&punumber=9
1994,39,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6766&punumber=9
1994,39,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6730&punumber=9
1994,39,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=6964&punumber=9
1994,39,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7120&punumber=9
1994,39,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7049&punumber=9
1994,39,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7242&punumber=9
1994,39,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7415&punumber=9
1994,39,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7517&punumber=9
1994,39,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7643&punumber=9
1994,39,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7772&punumber=9
1994,39,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7858&punumber=9
1994,39,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8313&punumber=9
1995,40,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8314&punumber=9
1995,40,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=7994&punumber=9
1995,40,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8578&punumber=9
1995,40,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8579&punumber=9
1995,40,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8718&punumber=9
1995,40,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=8821&punumber=9
1995,40,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9028&punumber=9
1995,40,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9061&punumber=9
1995,40,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9201&punumber=9
1995,40,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9843&punumber=9
1995,40,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=9934&punumber=9
1995,40,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10135&punumber=9
1996,41,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10258&punumber=9
1996,41,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10257&punumber=9
1996,41,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10390&punumber=9
1996,41,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10531&punumber=9
1996,41,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10591&punumber=9
1996,41,6,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=10910&punumber=9
1996,41,7,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11061&punumber=9
1996,41,8,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11169&punumber=9
1996,41,9,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11397&punumber=9
1996,41,10,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11644&punumber=9
1996,41,11,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11796&punumber=9
1996,41,12,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=11942&punumber=9
1997,42,1,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12039&punumber=9
1997,42,2,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12072&punumber=9
1997,42,3,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12164&punumber=9
1997,42,4,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12322&punumber=9
1997,42,5,https://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=12616&punumber=9
